"review_id","source_line","sample_stratum","model_bucket","reranker_score","zh","en","deepseek_label","deepseek_confidence","deepseek_reason","codex_review","codex_notes"
"DQ-0228","3059367","reject_stratified","reject_candidate","1.6314539607265E-05","这里唯一的坏事就是山区的另一边,只要从这个村子的最北边越过一处原始","As I listen to the hum of the motor, I find it amusing how different this ride is from the nightly Venice boat rides I always imagined.","mismatch","0.99","中文描述山区和村庄，英文描述乘船体验，无关","",""
"DQ-0229","13132555","gray_upper_boundary","gray","0.0011832797899842262","第四十四条 审判人员有下列情形之一的,当事人有权申请其回避:","parent undertaking – a person in any of the following situations:","partial","0.7","中文涉及审判人员回避情形，英文涉及父母承诺情形，部分概念重叠但主体不同","",""
"DQ-0230","2978476","reject_stratified","reject_candidate","1.61875814228551E-05","第三,编写体例的生动性。","At the end of the shift, I always feltit.","mismatch","0.99","中文说编写体例生动性，英文说下班后的感受，无关","",""
"DQ-0231","12814545","gray_upper_boundary","gray","0.0011972112115472555","LILYTH-DARK的工作时间","Working hours of ChristyRay1","mismatch","0.99","中文提到LILYTH-DARK，英文是ChristyRay1，人名不同，主题无关","",""
"DQ-0232","11139383","gray_upper_boundary","gray","0.0011832797899842262","公寓配备了一台电视。","The rooms are fitted with a shared bathroom.","mismatch","0.99","中文说公寓有电视，英文说房间有共用浴室，内容完全不同","",""
"DQ-0233","3330495","reject_stratified","reject_candidate","1.61875814228551E-05","我认为这是匈牙利战役拖得很久的原因所在。","General Har I think is part of the royal family or something and controls the army.","mismatch","0.99","中文讲匈牙利战役拖延原因，英文讲将军身份和军队控制，无关","",""
"DQ-0234","13089676","reject_stratified","reject_candidate","1.6314539607265E-05","叶竹兰低着小脑袋胡思乱想起来。","This money was located in his apartment.","mismatch","0.99","中文描述人物胡思乱想，英文说钱在公寓，无关","",""
"DQ-0235","9201064","reject_stratified","reject_candidate","1.6314539607265E-05","当火星撞上地球是什么状况?","What Is The Best Psychic Line To Work For","mismatch","0.99","中文问火星撞地球，英文问通灵热线工作，无关","",""
"DQ-0236","13905691","reject_stratified","reject_candidate","1.60616109496914E-05","插穿了男人肚皮的那头壮尸忽然转身,头也不回地朝着丛林深处走去。","missionary, and were full of regret that papa had not heard, in the first instance, the interesting things which","mismatch","0.99","中文描述尸体走向丛林，英文片段关于传教士和遗憾，无关","",""
"DQ-0237","2975664","reject_stratified","reject_candidate","1.6314539607265E-05","等她终于挪到了沙发前,已是气喘嘘嘘,满身香汗了。","Marilyn was 3 years old when she was brought to a malnourishment clinic in Haiti.","mismatch","0.99","中文描述挪到沙发气喘，英文讲玛丽莲营养不良诊所，无关","",""
"DQ-0238","6371068","clean_lower_boundary","clean_candidate","0.001201891340315342","她知道该如何快速达到高潮,只是我还不太适应。","I hated to ruin her mood, but I had to do this.","mismatch","0.99","中文讲高潮适应，英文讲破坏心情但必须做，无关","",""
"DQ-0239","7167681","gray_lower_boundary","gray","1.64424945978681E-05","我嘴上答应着,就走出房间,并随手将门关了,立即跑进了卫生间把水打开。","Darkspawns rushed out of the treelines, swarming into the battle and killing anyone and everyone they got to.","mismatch","0.99","中文描述走出房间开卫生间水，英文讲暗影生物战斗，无关","",""
"DQ-0240","10849215","reject_stratified","reject_candidate","1.60616109496914E-05","圣文森特和格林纳丁斯","EPF and The Industry","mismatch","0.99","中文是国名，英文是行业名称，无关","",""
"DQ-0241","5567640","gray_upper_boundary","gray","0.0011972112115472555","JaniceRayne的工作时间","Working hours of sk-santelei86","mismatch","0.95","中文指JaniceRayne的工作时间，英文指sk-santelei86的工作时间，人名不同","",""
"DQ-0242","8658197","reject_stratified","reject_candidate","1.60616109496914E-05","阳光的明亮更让一切幻入薄薄的雾中,时隐时现。","The workers are all the time pleased to assist, and are very prompt","mismatch","0.99","中文描述阳光和雾的意境，英文描述工人乐于助人，语义无关","",""
"DQ-0243","14138700","clean_lower_boundary","clean_candidate","0.001216041506268084","Anngelline重要详情","Important details of OdryCaste","mismatch","0.95","中文指Anngelline的重要详情，英文指OdryCaste的重要详情，人名不同","",""
"DQ-0244","3020384","gray_upper_boundary","gray","0.0011832797899842262","Bad Boy特攻 Bad boy dak gung(2000)","High Fidelity (2000) ... Production Company","mismatch","0.99","中文是电影Bad Boy特攻，英文是High Fidelity，片名不同","",""
"DQ-0245","7373101","reject_stratified","reject_candidate","1.6314539607265E-05","拉脱维亚苏维埃社会主义共和国国歌","Leaders of Ukraine Leaders of the Soviet Union","mismatch","0.99","中文是拉脱维亚国歌，英文是乌克兰和苏联领导人，主题无关","",""
"DQ-0246","12000155","reject_stratified","reject_candidate","1.61875814228551E-05","迎向未知的天空","Back to the dinner.","mismatch","0.99","中文是迎向未知的天空，英文是回到晚餐，语义无关","",""
"DQ-0247","5097261","reject_stratified","reject_candidate","1.61875814228551E-05","200 million[69] 惠特妮·休斯顿","Eniwa South High School [69]","mismatch","0.99","中文提到200 million和惠特妮·休斯顿，英文是Eniwa South High School，内容无关","",""
"DQ-0248","1538020","reject_stratified","reject_candidate","1.61875814228551E-05","(三)等待期限的长短","With the rising cost of the loss.","mismatch","0.99","中文是等待期限的长短，英文是损失成本上升，语义无关","",""
"DQ-0249","11517767","clean_lower_boundary","clean_candidate","0.0012113064294680953","Kindan Gems Jewellery附近酒店","Hotels near Cavadurli Station","mismatch","0.95","中文是Kindan Gems Jewellery附近酒店，英文是Cavadurli Station附近酒店，地点不同","",""
"DQ-0250","10163789","reject_stratified","reject_candidate","1.61875814228551E-05","女警官当然不同意了。","They did not kill the prisoners of war afterwards.","mismatch","0.99","中文是女警官不同意，英文是之后没有杀战俘，语义无关","",""
"DQ-0251","8074615","reject_stratified","reject_candidate","1.61875814228551E-05","·世界上最好的长刀","Growing Grapes In The Southwest","mismatch","1.0","中文讲的是长刀，英文讲的是种植葡萄，完全无关","",""
"DQ-0252","1533116","gray_upper_boundary","gray","0.0011879054363816977","Thorold挂牌上市房地产—CENTURY 21 Canada CENTURY 21 Diane Walker","Homes for sale in Oakville, Real Estate Listings - CENTURY 21 Canada CENTURY 21","mismatch","1.0","中文是Thorold的房地产，英文是Oakville的房地产，地点不同","",""
"DQ-0253","8566525","reject_stratified","reject_candidate","1.61875814228551E-05","若是以爲不自由环境裏的自由高於自由环境中的自由,外在环境已经成爲可以决定内在自由价值的要素。","In a sense, it is the fact that there are unCatholic types behaving in a Catholic way which proves the power of the culture.","mismatch","1.0","中文讨论自由与环境，英文讨论天主教行为，语义无关","",""
"DQ-0254","2047602","gray_lower_boundary","gray","1.64424945978681E-05","Q1: 如何加入皇冠官网?","Q1: What time does the festival start?","mismatch","1.0","中文问如何加入官网，英文问节日开始时间，问题不同","",""
"DQ-0255","7367874","gray_upper_boundary","gray","0.0011879054363816977","你在监视我吗?","“Where are you parked?”","mismatch","1.0","中文问是否监视，英文问停车地点，语义不同","",""
"DQ-0256","7456086","gray_lower_boundary","gray","1.64424945978681E-05","仿佛听见你在歌唱 琵琶轻响","If you were an NCO you were like a politician.","mismatch","1.0","中文是歌唱和琵琶，英文是军士和政治家，无关","",""
"DQ-0257","9612447","reject_stratified","reject_candidate","1.61875814228551E-05","家里就剩下我和两个姐妹。","Cat looked at me and frowned.","mismatch","1.0","中文说家里剩我和姐妹，英文说猫看我皱眉，无关","",""
"DQ-0258","9141058","gray_lower_boundary","gray","1.64424945978681E-05","两个女人在前,侯龙涛断后,他们已经出了大门。","""Fuck off, losers,"" Benji said, rinsing off quickly and hurrying out of the showers to dress.","mismatch","1.0","中文描述人物出门，英文是骂人和淋浴，无关","",""
"DQ-0259","12159740","gray_lower_boundary","gray","1.64424945978681E-05","下面是保存记录时所需的典型的工作流。","Validates that the attribute value is a number.","mismatch","1.0","中文讲保存记录工作流，英文讲验证属性值，无关","",""
"DQ-0260","8437166","reject_stratified","reject_candidate","1.6314539607265E-05","文森高兴的说着,手还紧紧的握","to say that there is an unchristened child in the house","mismatch","1.0","中文是高兴说话和握手，英文是未受洗的孩子，无关","",""
"DQ-0261","9033084","gray_lower_boundary","gray","1.64424945978681E-05","唉,回去怎么向妈妈交待,她可是叫我好好保护你的。","I got to the Pier about 15 minutes early, and sat, and waited.","mismatch","1.0","中文表达回家向妈妈交代，英文描述在码头等待，语义完全不同。","",""
"DQ-0262","7889574","gray_lower_boundary","gray","1.64424945978681E-05","在黑洞洞的枪口下,阿威不得不照办了,一颗心直沉到了脚底。","At midnight the wind began to rise, and a rustling sound was heard at the foot of the tree.","mismatch","1.0","中文描述枪口下被迫照办，英文描述午夜风声和树下的响声，语义无关。","",""
"DQ-0263","1639831","reject_stratified","reject_candidate","1.60616109496914E-05","在IWC万国表踏出第一步","The price in the above form is RMB.","mismatch","1.0","中文关于IWC万国表的第一步，英文关于价格表，语义无关。","",""
"DQ-0264","1607554","gray_lower_boundary","gray","1.64424945978681E-05","“日本人要毛尸做什么?","What have the cops got to do with us?","mismatch","1.0","中文问日本人要毛尸做什么，英文问警察与我们何干，语义不同。","",""
"DQ-0265","699865","reject_stratified","reject_candidate","1.6314539607265E-05","(二)证实登记确有错误的材料;","a) supervise the payment system in the Republic of Moldova;","mismatch","1.0","中文关于证实登记错误的材料，英文关于监督支付系统，语义无关。","",""
"DQ-0266","1293619","reject_stratified","reject_candidate","1.61875814228551E-05","闪婚啊! 这让我想到一个习惯用语:around the corner.","One of the goals of the program was to keep families together.","mismatch","1.0","中文提到闪婚和习惯用语，英文关于项目目标，语义无关。","",""
"DQ-0267","734306","reject_stratified","reject_candidate","1.6314539607265E-05","芬蘭交通 - 维基百科,自由的百科全书","Abortion in Montenegro - Wikipedia","mismatch","1.0","中文关于芬兰交通维基百科，英文关于黑山堕胎维基百科，主题不同。","",""
"DQ-0268","11898928","gray_lower_boundary","gray","1.64424945978681E-05","我要克服我在大学里那个我讨厌的气氛!","There are a lot of things I want to do in this holiday.","mismatch","1.0","中文表达克服讨厌的大学气氛，英文表达假期想做的事，语义无关。","",""
"DQ-0269","8372252","reject_stratified","reject_candidate","1.6314539607265E-05","如何 吹口哨","How to Draw Buildings","mismatch","1.0","中文关于如何吹口哨，英文关于如何画建筑，主题不同。","",""
"DQ-0270","2668731","gray_upper_boundary","gray","0.0011832797899842262","诸城广源屠宰机械有限公司","Zhongshan Guangrun Lighting Co., Ltd.","mismatch","1.0","中文公司名与英文公司名不同，语义无关。","",""
"DQ-0271","13002011","reject_stratified","reject_candidate","1.61875814228551E-05","压抑越久,那么就越是变态。","She opened the next locker, then sighed.","mismatch","1.0","中文表达压抑导致变态，英文描述打开储物柜，语义无关","",""
"DQ-0272","5047750","gray_lower_boundary","gray","1.64424945978681E-05","你知道大法弟子的圆满是一个多么伟大的事情?","How do you know what is too little or too much?","mismatch","1.0","中文关于大法弟子圆满，英文关于多少，语义无关","",""
"DQ-0273","12717829","gray_upper_boundary","gray","0.0011832797899842262","我真的就想要她。","I did not want her to cum.","mismatch","1.0","中文表达想要她，英文表达不想让她高潮，语义相反","",""
"DQ-0274","6999666","gray_lower_boundary","gray","1.64424945978681E-05","同时更加强化了他对睡眠的反感,宝宝也就越发不肯午睡了。","One Yoga exercise is to take a deep breath, and hold the right nostril with thumb and finger.","mismatch","1.0","中文关于宝宝午睡反感，英文关于瑜伽呼吸，语义无关","",""
"DQ-0275","13322150","clean_lower_boundary","clean_candidate","0.001201891340315342","声援巴勒斯坦人民国际日","United Nations' International Day of Persons with Disabilities","mismatch","1.0","中文是声援巴勒斯坦人民国际日，英文是国际残疾人日，语义不同","",""
"DQ-0276","9422214","gray_lower_boundary","gray","1.64424945978681E-05","下面给利伴网 小编为您介绍一下。","The tomato is a very expensive to insure.","mismatch","1.0","中文介绍利伴网，英文关于番茄保险，语义无关","",""
"DQ-0277","11497684","reject_stratified","reject_candidate","1.61875814228551E-05","我很想念妈妈,无法让我快活起来。","managed to at least free his cock, and I was very pleased.","mismatch","1.0","中文想念妈妈不快乐，英文关于释放性器官，语义无关","",""
"DQ-0278","2149306","reject_stratified","reject_candidate","1.61875814228551E-05","警察把资料递给了博士。","Contribute to the funds of the party.","mismatch","1.0","中文警察递资料，英文为政党捐款，语义无关","",""
"DQ-0279","1825814","reject_stratified","reject_candidate","1.61875814228551E-05","请问师尊飞天艺术学院在台湾设立分校的目地是什么?","What is the sin that took place in the Garden of Eden?","mismatch","1.0","中文问艺术学院分校目的，英文问伊甸园罪，语义无关","",""
"DQ-0280","1192318","gray_lower_boundary","gray","1.64424945978681E-05","龙涛,你怎么会对不起我呢?","Can you tell me anything about Mother's symptoms?""","mismatch","1.0","中文问龙涛为何对不起我，英文问母亲症状，语义无关","",""
"DQ-0281","9674084","reject_stratified","reject_candidate","1.60616109496914E-05","一件艺术品的完整性是很重要的。","I swear I'm like the definition of a poser.","mismatch","1.0","中文谈论艺术品完整性，英文谈论冒充者，语义无关","",""
"DQ-0282","6253724","gray_upper_boundary","gray","0.001192549243569374","原以为事情到此为止了。","And indeed that was the most agreeable part of the whole story.","mismatch","1.0","中文表示事情结束，英文表示故事最令人愉快部分，语义无关","",""
"DQ-0283","3376124","reject_stratified","reject_candidate","1.61875814228551E-05","前往国贸大厦的公交车很多,颜尚投了一元硬币,上得一辆公交车。","They were yellowed old letters, and on the top of the package there was a worn daguerreotype-case with broken clasp.","mismatch","1.0","中文描述乘公交，英文描述旧信件和照片，语义无关","",""
"DQ-0284","4844677","reject_stratified","reject_candidate","1.61875814228551E-05","女人的未来是什么?","“Which is the boy?”","mismatch","1.0","中文问女人未来，英文问哪个是男孩，语义无关","",""
"DQ-0285","7183629","gray_lower_boundary","gray","1.64424945978681E-05","没用多久,终于出了林子,我们看到了万金山所说的那道裂沟。","Now I was thinking, “Great, we can’t climb OUT the window, because of the burglar bars.","mismatch","1.0","中文描述出林子看到裂沟，英文描述窗户和防盗栏，语义无关","",""
"DQ-0286","10188282","gray_lower_boundary","gray","1.64424945978681E-05","他拼命的点点头,这时候解决身体问题是最大的事情。","kitchen, clutching his head and staring out of the window into the back garden.","mismatch","1.0","中文描述点头和解决身体问题，英文描述厨房和花园，语义无关","",""
"DQ-0287","5125506","reject_stratified","reject_candidate","1.6314539607265E-05","其中的“有意者请联系”是可以不写的。","She is one of the most booked coaches I know.","mismatch","1.0","中文关于联系信息可省略，英文关于教练，语义无关","",""
"DQ-0288","12687718","clean_lower_boundary","clean_candidate","0.0012065897462889552","Ben, blogging: December 2006","Ben, blogging: July 2007","mismatch","1.0","中文和英文月份不同，但内容相同，但月份不同，可能为错误，但语义上都是博客标题，但月份不同，视为不匹配","",""
"DQ-0289","4276926","gray_lower_boundary","gray","1.64424945978681E-05","心中的怒火已经忍耐了好久好久,我狠狠地将马卡娜往前顶,撞的桌子咯吱咯吱地响个不停。","I hadn’t seen Kylie and Simone for years, and the prospect of meeting Chris in the flesh for the first time was a bit daunting.","mismatch","1.0","中文描述愤怒和撞桌子，英文描述见朋友和紧张，语义无关","",""
"DQ-0290","4366833","reject_stratified","reject_candidate","1.61875814228551E-05","可就在几个月以前,我妈她交了个男朋友,现在弄的要结婚,我为这事跟她吵了好几回。","7 Then I went to the Euphrates, and dug, and I took the loincloth from the place where I had hidden it.","mismatch","1.0","中文描述母亲交男友和结婚争吵，英文描述藏腰带，语义无关","",""
"DQ-0291","8820925","reject_stratified","reject_candidate","1.61875814228551E-05","等他清醒过来之后,他发现珺梅已经不在了,但是浴室里传出的水声,他知道珺梅此时正在浴室里清洗身体。","In the tense ten years when he was Adolf Légalité, he threatened it so often that he gave the party leaders the jitters, wondering what they would do i f he carried out his threat.","mismatch","1.0","中文描述人物清醒后发现浴室水声，英文内容关于政治威胁，完全无关。","",""
"DQ-0292","9446740","gray_lower_boundary","gray","1.64424945978681E-05","一 你我相隔一冬却是相离一生 . . .","This is a liberated website content manoeuvre that you crapper do anytime.","mismatch","1.0","中文表达相隔一冬却相离一生的诗意，英文为网站操作内容，语义无关。","",""
"DQ-0293","10089505","gray_lower_boundary","gray","1.64424945978681E-05","Gizmode pcバッグ gmpc-002 意见: 533","France political map Views: 471","mismatch","1.0","中文为产品名称和意见数，英文为法国政治地图和浏览量，内容不同。","",""
"DQ-0294","5495522","reject_stratified","reject_candidate","1.6314539607265E-05","泄身过后的妈妈俯身躺在他的怀里大口大口的喘气,整个后背都是密密麻麻的汗水,高耸的大奶子压在他的胸膛上,身子随着胸口起伏微微的颤动。","The middle Hayes was very handsome in a smooth urbanite way with his tailored suit, silk tie, and clean-shaven face, and his complexion was the light tan of a man who was mostly indoors and only had the Texan sun on his face during weekends.","mismatch","1.0","中文描述人物身体状态，英文描述人物外貌，语义无关。","",""
"DQ-0295","4581522","reject_stratified","reject_candidate","1.60616109496914E-05","(Fidai Mahaz指挥官 ) [ 31]","Civilian casualties (2001–2003) [ edit ]","mismatch","1.0","中文为组织名称和编号，英文为平民伤亡统计，内容不同。","",""
"DQ-0296","1748064","reject_stratified","reject_candidate","1.60616109496914E-05","期刊简介","Golfer Of The Year","mismatch","1.0","中文为期刊简介，英文为年度高尔夫球手，语义无关。","",""
"DQ-0297","11860778","reject_stratified","reject_candidate","1.61875814228551E-05","色情电影有哪些","What is an ntstandby booking?","mismatch","1.0","中文询问色情电影，英文询问预订，语义无关。","",""
"DQ-0298","5082232","gray_upper_boundary","gray","0.0011879054363816977","心梅害怕极了他即将说出的话会很可怕。","A fierce rage on a sudden seized Arthur so that he scarcely knew what he was about.","mismatch","1.0","中文表达人物害怕，英文描述愤怒情绪，语义不同。","",""
"DQ-0299","4122864","gray_lower_boundary","gray","1.64424945978681E-05","欢迎光临小店","Moving to the USA?","mismatch","1.0","中文为欢迎光临，英文为移居美国，语义无关。","",""
"DQ-0300","12906628","reject_stratified","reject_candidate","1.60616109496914E-05","赶紧抹了一把脸,带着文件就匆匆开车奔领馆去了。","The resulting amalgam was always a noun-verb, and inflected according to the ordinary rules.","mismatch","1.0","中文描述匆忙去领馆，英文描述语法规则，语义无关。","",""
"DQ-0301","9095986","reject_stratified","reject_candidate","1.6314539607265E-05","时而停下,依偎在恋人身旁,忘身山川之间。","I was furious, and responded, “I will fight to the end.","mismatch","1.0","中文描述浪漫场景，英文表达愤怒和战斗，语义完全不同","",""
"DQ-0302","4056399","reject_stratified","reject_candidate","1.60616109496914E-05","她这个作母亲的除了为爱儿感到骄傲外,她就不为爱儿所迷吗?","Not a fan of smart bombs in general, but that was...","mismatch","1.0","中文关于母亲对儿子的骄傲和迷恋，英文关于智能炸弹，无关","",""
"DQ-0303","4587763","gray_upper_boundary","gray","0.0011972112115472555","请求的 URL : / photo-15-2.aspx","Requested URL: /bottles/white-stout.aspx","mismatch","1.0","URL路径不同，请求的页面不同","",""
"DQ-0304","4217893","reject_stratified","reject_candidate","1.61875814228551E-05","Q1: 请问各个游戏的注额为多少?","Q4: How about the color of HPML002?","mismatch","1.0","中文问注额，英文问颜色，问题不同","",""
"DQ-0305","3587174","gray_lower_boundary","gray","1.64424945978681E-05","随后成为linux内核开发小组中的重要成员。","Meet a member of the opposite sex.","mismatch","1.0","中文关于linux内核开发，英文关于异性成员，无关","",""
"DQ-0306","2402371","reject_stratified","reject_candidate","1.61875814228551E-05","如何让客户关系焕发新生?","Get The Power To Know® on the go.","mismatch","1.0","中文关于客户关系，英文关于移动获取信息，无关","",""
"DQ-0307","12041207","reject_stratified","reject_candidate","1.6314539607265E-05","里流浪呢,大周打下了江山,他官拜殿前都点点,总掌全国的兵马,也算是一人","It was the second in just over a month to strike one of the Shiite group’s bastions of support, and the deadliest in decades. Responder Miguel","mismatch","1.0","中文关于历史人物官职，英文关于袭击事件，无关","",""
"DQ-0308","12245292","reject_stratified","reject_candidate","1.60616109496914E-05","总统直选对宪政运作之影响 .","""OK Go: Of the Blue Colour of the Sky"" .","mismatch","1.0","中文关于总统直选，英文关于音乐专辑，无关","",""
"DQ-0309","7777568","gray_upper_boundary","gray","0.0011972112115472555","BellaLovely的工作时间","Working hours of MalayaNyasha","mismatch","1.0","中文关于BellaLovely，英文关于MalayaNyasha，名称不同","",""
"DQ-0310","12729881","gray_lower_boundary","gray","1.64424945978681E-05","您申请的职位:","BLSR stands for:","mismatch","1.0","中文问申请的职位，英文问BLSR含义，无关","",""
"DQ-0311","328921","reject_stratified","reject_candidate","1.61875814228551E-05","你为什么要捉他?","How much did you enjoy it?","mismatch","1.0","中文问为何捉他，英文问享受程度，语义完全不同","",""
"DQ-0312","10810964","gray_lower_boundary","gray","1.64424945978681E-05","排法是将3个小面团排在模型中间,","Only eight municipalitiesÂ provide Â 82% of the drinking water in the United States.","mismatch","1.0","中文描述排面团，英文涉及美国饮用水，内容无关","",""
"DQ-0313","1966036","reject_stratified","reject_candidate","1.61875814228551E-05","德国驻华大使馆","Infectious Diseases of Germany","mismatch","1.0","中文为德国驻华大使馆，英文为德国传染病，语义不同","",""
"DQ-0314","7996692","clean_lower_boundary","clean_candidate","0.001201891340315342","澳门由中国秦朝起已经是中国领土,中国元朝海军长期在珠三角附近巡逻。","In 1974, Macao was established as a Chinese territory under Portuguese administration; the Chinese refused to accept the return of the territory at the time.","mismatch","1.0","中文强调澳门自古属中国，英文称1974年葡萄牙管理，历史表述矛盾","",""
"DQ-0315","360297","gray_upper_boundary","gray","0.0011832797899842262","Hot_Nicky30的工作时间","Working hours of 2GLAMOURtrans","mismatch","1.0","中文为Hot_Nicky30工作时间，英文为2GLAMOURtrans工作时间，主体不同","",""
"DQ-0316","2077618","clean_lower_boundary","clean_candidate","0.001201891340315342","CaseyFox的工作时间","Working hours of Karlaguci","mismatch","1.0","中文为CaseyFox工作时间，英文为Karlaguci工作时间，主体不同","",""
"DQ-0317","8939075","gray_lower_boundary","gray","1.64424945978681E-05","我们在做决策时,尤其是重大的决策时,都希望自己能够理智地分析情况,然后做出更好的选择。","Hopefully, I'll be able to get more involved with Endeavor in the future, and we've made plans to meet up when he comes to San Francisco!","mismatch","1.0","中文谈决策理性，英文谈未来参与和会面，内容无关","",""
"DQ-0318","6496224","reject_stratified","reject_candidate","1.60616109496914E-05","妇女节是在玫瑰星期一的前一个周的星期四,另外还有妇女节星期六。","The university was re-opened on 17 November 1945 as one of the first in the British occupation zone .","mismatch","1.0","中文讲妇女节日期，英文讲大学重开，内容无关","",""
"DQ-0319","3956902","gray_upper_boundary","gray","0.0011832797899842262","上海北湖建设工程有限公司","Wujiang Jinhua Cleanroom Project Co., Ltd.","mismatch","1.0","中文为上海北湖建设工程有限公司，英文为吴江金华洁净室项目有限公司，公司不同","",""
"DQ-0320","13959225","reject_stratified","reject_candidate","1.61875814228551E-05","10 如何选择人才","How to Get Soft Hair","mismatch","1.0","中文为如何选择人才，英文为如何获得柔软头发，主题不同","",""
"DQ-0321","12394310","reject_stratified","reject_candidate","1.60616109496914E-05","·如何用渔网捕鱼","How To Prevent Gas Bloating With Diabetes","mismatch","1.0","中文讲渔网捕鱼，英文讲糖尿病预防腹胀，完全无关","",""
"DQ-0322","11980298","reject_stratified","reject_candidate","1.60616109496914E-05","那么初中语文课该怎样上呢?","So what exactly is CPA Internet?","mismatch","1.0","中文问初中语文课怎么上，英文问CPA互联网是什么，完全无关","",""
"DQ-0323","6812360","reject_stratified","reject_candidate","1.6314539607265E-05","吉祥侧过脸来,说能不能吻你一下,我说讨厌。","But no matter how, I can't increase my yield.","mismatch","1.0","中文是对话场景，英文讲产量无法增加，完全无关","",""
"DQ-0324","7810353","reject_stratified","reject_candidate","1.60616109496914E-05","黑木耳是好东西。 为什么呢?","This is a bag of heart attack cancer.","mismatch","1.0","中文讲黑木耳好处，英文讲心脏病癌症，完全无关","",""
"DQ-0325","5058255","reject_stratified","reject_candidate","1.61875814228551E-05","网上能买到狗腿刀吗","Can I Deduct Medicare Insurance Premiums","mismatch","1.0","中文问网上买狗腿刀，英文问医疗保险扣除，完全无关","",""
"DQ-0326","1836354","gray_lower_boundary","gray","1.64424945978681E-05","我在念书的时候,曾经听过她的一个讲座,那个讲座从开始到结束,没有一个人中途退场,所有人都听得如痴如醉。","Shortly before midnight, I proposed a crazy idea to Cheryl and Eliza--let's get out of the tub, put on some warmer clothes, and go tromping around the woods in the dark.","mismatch","1.0","中文讲听讲座，英文讲午夜去森林，完全无关","",""
"DQ-0327","4432693","clean_lower_boundary","clean_candidate","0.001201891340315342","田文芝当即表态说 : “ 你放心去吧, 小军就交给我们了。","""You have asked me to tell the truth,"" he said coldly, ""and I have done so.","mismatch","1.0","中文是承诺照顾孩子，英文是冷言回应，完全无关","",""
"DQ-0328","13559604","reject_stratified","reject_candidate","1.61875814228551E-05","阿基米德在世的时候,对球积的求法有着很深的研究。","Investigators had a difficult time pinpointing the source of the illnesses, Englejohn said.","mismatch","1.0","中文讲阿基米德研究球积，英文讲调查疾病来源，完全无关","",""
"DQ-0329","7844218","gray_upper_boundary","gray","0.0011972112115472555","深圳激光脱毛哪家好?","Is a consultation necessary for Laser Hair Removal?","partial","0.8","中文问深圳激光脱毛哪家好，英文问激光脱毛是否需要咨询，主题相关但具体问题不同","",""
"DQ-0330","7953924","gray_lower_boundary","gray","1.64424945978681E-05","用你的大棍子贯穿我吧 . . .","Spend some absolutely free time with your kids.","mismatch","1.0","中文是性暗示，英文是和孩子共度时光，完全无关","",""
"DQ-0331","13807615","reject_stratified","reject_candidate","1.6314539607265E-05","说着,拿起母亲的手,朝自己脸上连扇几巴掌。","He shook out a couple of the pills, recapped the bottle, and tossed it back in his bag.","mismatch","1.0","中文描述打脸动作，英文描述药物和包，语义完全不同","",""
"DQ-0332","9241365","reject_stratified","reject_candidate","1.6314539607265E-05","那股蓝烟依旧在狠力干着他的屁眼,很快这个壮硕的猛男科学家便已经被操得口","Her hair was still a huge mess, and she was wearing the same thing she had been this morning.","mismatch","1.0","中文涉及性行为，英文描述头发和穿着，无关","",""
"DQ-0333","9078898","reject_stratified","reject_candidate","1.61875814228551E-05","在奥涅金余下的人生里,将只有无尽的孤寂、无尽的悔恨。","There will be a marked acceleration in the number of signal boxes decommissioned each year.","mismatch","1.0","中文讲奥涅金的孤寂悔恨，英文讲信号箱退役，无关","",""
"DQ-0334","8455103","clean_lower_boundary","clean_candidate","0.0012113064294680953","Tech Name: SUN XIJUN","Tech Name: DNS Manager","mismatch","1.0","中文人名，英文职位，不同实体","",""
"DQ-0335","7616693","gray_lower_boundary","gray","1.64424945978681E-05","很多事不是努力就能做到的。","The skeptic argues Christina did not have a lot of competition.","mismatch","1.0","中文讲努力不一定成功，英文讲怀疑论者观点，无关","",""
"DQ-0336","7505833","reject_stratified","reject_candidate","1.61875814228551E-05","透过护士站门边的窗户,从","You go in consequence of the breaking up of the family.""","mismatch","1.0","中文描述窗户场景，英文讲家庭破裂，无关","",""
"DQ-0337","9158275","gray_lower_boundary","gray","1.64424945978681E-05","我怎麽不是好人了?","“Who am I to marry?”","mismatch","1.0","中文反问好人，英文问嫁给谁，不同","",""
"DQ-0338","5807482","gray_upper_boundary","gray","0.0011879054363816977","请求的 URL : / showtopic-1987.aspx","Requested URL: /s3/repzioproductimages/1268/tpb-wm_lg.jpg","mismatch","1.0","URL路径不同，内容不同","",""
"DQ-0339","7891427","gray_lower_boundary","gray","1.64424945978681E-05","是的,这女人确实是去参加一个时尚派对,她叫费雯莉,她正要前往位于城北的利贤庄园,参加厉家组织的派对。","The teacher started asking me a lot of bizarre questions and in the end announced that she was going to leave her husband and come follow me, because the Dhamma I taught was so amazing.","mismatch","1.0","中文讲时尚派对，英文讲老师提问，无关","",""
"DQ-0340","7492670","gray_lower_boundary","gray","1.64424945978681E-05","只是,在短暂的风情外露之后,她的脸上却充满着愁容。","I came to know that he died suddenly of renal failure, after a brief illness.","mismatch","1.0","中文讲愁容，英文讲死亡原因，无关","",""
