case_id,checkpoint,gold_rank,kind,margin,mode,tokens,top1,top3
17,anchor_tree_massive_ep2,1,SVO3,0.007075071334838867,l0_path,hotel combines business,1,1
18,anchor_tree_massive_ep2,2,SVO3,-0.0005438327789306641,l0_path,they spread garment,0,1
19,anchor_tree_massive_ep2,6,SVO3,-0.056054145097732544,l0_path,museum offers introduction,0,0
20,anchor_tree_massive_ep2,1,SVO3,0.00014454126358032227,l0_path,you find gruta,1,1
21,anchor_tree_massive_ep2,1,SVO3,0.0027111172676086426,l0_path,they put gods,1,1
22,anchor_tree_massive_ep2,6,SVOA4,-0.018381595611572266,l0_path,parties enjoy pavilion also,0,0
23,anchor_tree_massive_ep2,2,SVOA4,-0.00828409194946289,l0_path,i catch him sometimes,0,1
24,anchor_tree_massive_ep2,9,SVOA4,-0.020720630884170532,l0_path,industry implement standards actively,0,0
25,anchor_tree_massive_ep2,1,SVO3,0.0046326518058776855,l0_path,you spit them,1,1
26,anchor_tree_massive_ep2,3,SVO3,-0.01311957836151123,l0_path,enterprises install edition,0,1
27,anchor_tree_massive_ep2,1,SVOA4,0.008964002132415771,l0_path,you read more here,1,1
28,anchor_tree_massive_ep2,21,SVOA4,-0.04520010948181152,l0_path,eurotree reserves right explicitly,0,0
29,anchor_tree_massive_ep2,3,SVO3,-0.020090103149414062,l0_path,collins picked box,0,1
30,anchor_tree_massive_ep2,12,SVOA4,-0.05790680646896362,l0_path,knowledge carry you here,0,0
31,anchor_tree_massive_ep2,1,SVO3,0.013229906558990479,l0_path,project supports systems,1,1
32,anchor_tree_massive_ep2,5,SVO3,-0.0058446526527404785,l0_path,dancers fused features,0,0
33,anchor_tree_massive_ep2,2,SVO3,-0.00029665231704711914,l0_path,you turn entry,0,1
34,anchor_tree_massive_ep2,1,SVO3,0.0007749199867248535,l0_path,we offer price,1,1
35,anchor_tree_massive_ep2,18,SVOA4,-0.03488492965698242,l0_path,attendees have text next,0,0
36,anchor_tree_massive_ep2,2,SVO3,-0.0022192299365997314,l0_path,gate reveals pathway,0,1
37,anchor_tree_massive_ep2,2,SVO3,-0.0010260939598083496,l0_path,vouchers permit people,0,1
38,anchor_tree_massive_ep2,1,SVO3,0.007494568824768066,l0_path,nordson provides equipment,1,1
39,anchor_tree_massive_ep2,6,SVO3,-0.032522767782211304,l0_path,china improve coordination,0,0
40,anchor_tree_massive_ep2,2,SVO3,-0.005571126937866211,l0_path,she slowed acceleration,0,1
41,anchor_tree_massive_ep2,4,SVO3,-0.014464199542999268,l0_path,hotels found stars,0,0
42,anchor_tree_massive_ep2,2,SVOA4,-0.0011477470397949219,l0_path,sathorn offers facilities also,0,1
43,anchor_tree_massive_ep2,2,SVO3,-0.007763266563415527,l0_path,use terminates permission,0,1
44,anchor_tree_massive_ep2,20,SVOA4,-0.05693328380584717,l0_path,cook made plaque ago,0,0
45,anchor_tree_massive_ep2,2,SVO3,-0.01575648784637451,l0_path,map shows bay,0,1
46,anchor_tree_massive_ep2,2,SVO3,-0.0033951997756958008,l0_path,group pursues research,0,1
47,anchor_tree_massive_ep2,1,SVOA4,0.009821176528930664,l0_path,you send inquiries also,1,1
48,anchor_tree_massive_ep2,3,SVO3,-0.009811937808990479,l0_path,ferries offers fares,0,1
49,anchor_tree_massive_ep2,1,SVO3,0.0030885934829711914,l0_path,coromant developed solutions,1,1
50,anchor_tree_massive_ep2,3,SVO3,-0.011408746242523193,l0_path,offers has addition,0,1
51,anchor_tree_massive_ep2,2,SVOA4,-0.000554502010345459,l0_path,it gives output then,0,1
52,anchor_tree_massive_ep2,1,SVO3,0.004630684852600098,l0_path,we offer seaways,1,1
53,anchor_tree_massive_ep2,4,SVOA4,-0.014309912919998169,l0_path,category describes invention best,0,0
54,anchor_tree_massive_ep2,1,SVO3,0.002854585647583008,l0_path,we offer hotels,1,1
55,anchor_tree_massive_ep2,1,SVOA4,0.005743920803070068,l0_path,network allows access only,1,1
56,anchor_tree_massive_ep2,14,SVOA4,-0.025541305541992188,l0_path,company abrogate account instantly,0,0
57,anchor_tree_massive_ep2,2,SVO3,-0.000735163688659668,l0_path,working watch video,0,1
58,anchor_tree_massive_ep2,1,SVO3,0.01241213083267212,l0_path,you hit button,1,1
59,anchor_tree_massive_ep2,1,SVOA4,0.008407831192016602,l0_path,you have models so,1,1
60,anchor_tree_massive_ep2,1,SVO3,0.009532332420349121,l0_path,you read more,1,1
61,anchor_tree_massive_ep2,2,SVO3,-0.003675103187561035,l0_path,room features tv,0,1
62,anchor_tree_massive_ep2,1,SVOA4,0.010904639959335327,l0_path,revolution driving demand also,1,1
63,anchor_tree_massive_ep2,3,SVOA4,-0.0043863654136657715,l0_path,you ask me long,0,1
64,anchor_tree_massive_ep2,5,SVO3,-0.03194507956504822,l0_path,rotor contains parts,0,0
65,anchor_tree_massive_ep2,2,SVO3,-0.003500699996948242,l0_path,apartment has bathroom,0,1
66,anchor_tree_massive_ep2,9,SVOA4,-0.01947420835494995,l0_path,review type webiste above,0,0
67,anchor_tree_massive_ep2,1,SVO3,0.01433497667312622,l0_path,i hate word,1,1
68,anchor_tree_massive_ep2,2,SVO3,-0.0007039010524749756,l0_path,isms covers matters,0,1
69,anchor_tree_massive_ep2,2,SVO3,-0.011154353618621826,l0_path,you find streets,0,1
70,anchor_tree_massive_ep2,2,SVOA4,-0.0009056925773620605,l0_path,i suffered deaths already,0,1
71,anchor_tree_massive_ep2,7,SVOA4,-0.043669283390045166,l0_path,browser resize cells also,0,0
72,anchor_tree_massive_ep2,1,SVO3,0.017547607421875,l0_path,you saw it,1,1
73,anchor_tree_massive_ep2,2,SVO3,-0.0008262395858764648,l0_path,you see destination,0,1
74,anchor_tree_massive_ep2,3,SVO3,-0.015250325202941895,l0_path,i tell you,0,1
75,anchor_tree_massive_ep2,3,SVO3,-0.028496384620666504,l0_path,widodo welcomed visit,0,1
76,anchor_tree_massive_ep2,1,SVO3,0.0007184147834777832,l0_path,you assign style,1,1
77,anchor_tree_massive_ep2,1,SVO3,0.006743192672729492,l0_path,you ask me,1,1
78,anchor_tree_massive_ep2,4,SVO3,-0.042568981647491455,l0_path,palmtran includes keyboard,0,0
79,anchor_tree_massive_ep2,3,SVO3,-0.019352227449417114,l0_path,ye take satisfaction,0,1
0,anchor_tree_massive_ep3,2,SVO3,-0.0053499191999435425,l0,we offer variety,0,1
1,anchor_tree_massive_ep3,1,SVO3,0.15948089957237244,l0,you have pool,1,1
2,anchor_tree_massive_ep3,2,SVO3,-0.033587031066417694,l0,federation thought condition,0,1
3,anchor_tree_massive_ep3,3,SVO3,-0.05415218323469162,l0,sapphire called one,0,1
4,anchor_tree_massive_ep3,4,SVO3,-0.09086715616285801,l0,administrations revoke certificates,0,0
5,anchor_tree_massive_ep3,3,SVO3,-0.07361866347491741,l0,google done job,0,1
6,anchor_tree_massive_ep3,5,SVO3,-0.07930831774137914,l0,residents dos remédios,0,0
7,anchor_tree_massive_ep3,4,SVO3,-0.06558391731232405,l0,he asked questions,0,0
8,anchor_tree_massive_ep3,1,SVOA4,0.07347720861434937,l0,you capture that how,1,1
9,anchor_tree_massive_ep3,1,SVOA4,0.03578881919384003,l0,we transformed businesses repeatedly,1,1
10,anchor_tree_massive_ep3,6,SVO3,-0.12281353585422039,l0,lutron dimming installation,0,0
11,anchor_tree_massive_ep3,1,SVO3,0.025906957685947418,l0,they provide life,1,1
12,anchor_tree_massive_ep3,2,SVOA4,-0.004878908395767212,l0,hotel provides rentals also,0,1
13,anchor_tree_massive_ep3,3,SVO3,-0.013121776282787323,l0,he loves it,0,1
14,anchor_tree_massive_ep3,4,SVOA4,-0.05754491873085499,l0,ye pollute land so,0,0
15,anchor_tree_massive_ep3,2,SVO3,-0.013209613505750895,l0,she heard sound,0,1
16,anchor_tree_massive_ep3,4,SVO3,-0.03405359387397766,l0,software used quicktime,0,0
17,anchor_tree_massive_ep3,1,SVO3,0.03274808079004288,l0,hotel combines business,1,1
18,anchor_tree_massive_ep3,3,SVO3,-0.017170969862490892,l0,they spread garment,0,1
19,anchor_tree_massive_ep3,3,SVO3,-0.08033991791307926,l0,museum offers introduction,0,1
20,anchor_tree_massive_ep3,1,SVO3,0.04503759741783142,l0,you find gruta,1,1
21,anchor_tree_massive_ep3,2,SVO3,-0.03874554205685854,l0,they put gods,0,1
22,anchor_tree_massive_ep3,3,SVOA4,-0.034309953451156616,l0,parties enjoy pavilion also,0,1
23,anchor_tree_massive_ep3,4,SVOA4,-0.039809659123420715,l0,i catch him sometimes,0,0
24,anchor_tree_massive_ep3,20,SVOA4,-0.08965674228966236,l0,industry implement standards actively,0,0
25,anchor_tree_massive_ep3,1,SVO3,0.037325531244277954,l0,you spit them,1,1
26,anchor_tree_massive_ep3,1,SVO3,0.03492037393152714,l0,enterprises install edition,1,1
27,anchor_tree_massive_ep3,1,SVOA4,0.05129706859588623,l0,you read more here,1,1
28,anchor_tree_massive_ep3,16,SVOA4,-0.10206729546189308,l0,eurotree reserves right explicitly,0,0
29,anchor_tree_massive_ep3,4,SVO3,-0.061835188418626785,l0,collins picked box,0,0
30,anchor_tree_massive_ep3,14,SVOA4,-0.21611382812261581,l0,knowledge carry you here,0,0
31,anchor_tree_massive_ep3,3,SVO3,-0.04383042629342526,l0,project supports systems,0,1
32,anchor_tree_massive_ep3,5,SVO3,-0.04706227779388428,l0,dancers fused features,0,0
33,anchor_tree_massive_ep3,1,SVO3,0.0596500039100647,l0,you turn entry,1,1
34,anchor_tree_massive_ep3,1,SVO3,0.006245270371437073,l0,we offer price,1,1
35,anchor_tree_massive_ep3,4,SVOA4,-0.01737462729215622,l0,attendees have text next,0,0
36,anchor_tree_massive_ep3,6,SVO3,-0.08390168100595474,l0,gate reveals pathway,0,0
37,anchor_tree_massive_ep3,2,SVO3,-0.008263379335403442,l0,vouchers permit people,0,1
38,anchor_tree_massive_ep3,1,SVO3,0.013890400528907776,l0,nordson provides equipment,1,1
39,anchor_tree_massive_ep3,3,SVO3,-0.03196881618350744,l0,china improve coordination,0,1
40,anchor_tree_massive_ep3,6,SVO3,-0.05475723557174206,l0,she slowed acceleration,0,0
41,anchor_tree_massive_ep3,4,SVO3,-0.07268394529819489,l0,hotels found stars,0,0
42,anchor_tree_massive_ep3,2,SVOA4,-0.006582021713256836,l0,sathorn offers facilities also,0,1
43,anchor_tree_massive_ep3,5,SVO3,-0.053409094689413905,l0,use terminates permission,0,0
44,anchor_tree_massive_ep3,7,SVOA4,-0.04254960874095559,l0,cook made plaque ago,0,0
45,anchor_tree_massive_ep3,4,SVO3,-0.21035465598106384,l0,map shows bay,0,0
46,anchor_tree_massive_ep3,6,SVO3,-0.060896145179867744,l0,group pursues research,0,0
47,anchor_tree_massive_ep3,1,SVOA4,0.03382125496864319,l0,you send inquiries also,1,1
48,anchor_tree_massive_ep3,1,SVO3,0.055591308570001274,l0,ferries offers fares,1,1
49,anchor_tree_massive_ep3,4,SVO3,-0.0562692460953258,l0,coromant developed solutions,0,0
50,anchor_tree_massive_ep3,5,SVO3,-0.09865067526698112,l0,offers has addition,0,0
51,anchor_tree_massive_ep3,3,SVOA4,-0.040449365973472595,l0,it gives output then,0,1
52,anchor_tree_massive_ep3,1,SVO3,0.03731626272201538,l0,we offer seaways,1,1
53,anchor_tree_massive_ep3,10,SVOA4,-0.038840774446725845,l0,category describes invention best,0,0
54,anchor_tree_massive_ep3,1,SVO3,0.023014143109321594,l0,we offer hotels,1,1
55,anchor_tree_massive_ep3,1,SVOA4,0.03285318240523338,l0,network allows access only,1,1
56,anchor_tree_massive_ep3,4,SVOA4,-0.03315611556172371,l0,company abrogate account instantly,0,0
57,anchor_tree_massive_ep3,2,SVO3,-0.0059294202364981174,l0,working watch video,0,1
58,anchor_tree_massive_ep3,1,SVO3,0.029107987880706787,l0,you hit button,1,1
59,anchor_tree_massive_ep3,1,SVOA4,0.11173522472381592,l0,you have models so,1,1
60,anchor_tree_massive_ep3,1,SVO3,0.07680153846740723,l0,you read more,1,1
61,anchor_tree_massive_ep3,2,SVO3,-0.029573436826467514,l0,room features tv,0,1
62,anchor_tree_massive_ep3,1,SVOA4,0.03297305107116699,l0,revolution driving demand also,1,1
63,anchor_tree_massive_ep3,3,SVOA4,-0.02510109543800354,l0,you ask me long,0,1
64,anchor_tree_massive_ep3,5,SVO3,-0.10991586744785309,l0,rotor contains parts,0,0
65,anchor_tree_massive_ep3,2,SVO3,-0.018202751874923706,l0,apartment has bathroom,0,1
66,anchor_tree_massive_ep3,12,SVOA4,-0.07788375089876354,l0,review type webiste above,0,0
67,anchor_tree_massive_ep3,1,SVO3,0.03546372056007385,l0,i hate word,1,1
68,anchor_tree_massive_ep3,6,SVO3,-0.16010679677128792,l0,isms covers matters,0,0
69,anchor_tree_massive_ep3,1,SVO3,0.033990949392318726,l0,you find streets,1,1
70,anchor_tree_massive_ep3,12,SVOA4,-0.09192894399166107,l0,i suffered deaths already,0,0
71,anchor_tree_massive_ep3,4,SVOA4,-0.03643861413002014,l0,browser resize cells also,0,0
72,anchor_tree_massive_ep3,1,SVO3,0.09748831391334534,l0,you saw it,1,1
73,anchor_tree_massive_ep3,1,SVO3,0.05056539177894592,l0,you see destination,1,1
74,anchor_tree_massive_ep3,3,SVO3,-0.12520067393779755,l0,i tell you,0,1
75,anchor_tree_massive_ep3,1,SVO3,0.04722302593290806,l0,widodo welcomed visit,1,1
76,anchor_tree_massive_ep3,2,SVO3,-0.040286481380462646,l0,you assign style,0,1
77,anchor_tree_massive_ep3,1,SVO3,0.05432900786399841,l0,you ask me,1,1
78,anchor_tree_massive_ep3,4,SVO3,-0.08970127254724503,l0,palmtran includes keyboard,0,0
79,anchor_tree_massive_ep3,1,SVO3,0.03243812173604965,l0,ye take satisfaction,1,1
0,anchor_tree_massive_ep3,2,SVO3,-0.08467002213001251,cmul,we offer variety,0,1
1,anchor_tree_massive_ep3,1,SVO3,0.16306769847869873,cmul,you have pool,1,1
2,anchor_tree_massive_ep3,5,SVO3,-0.10872717201709747,cmul,federation thought condition,0,0
3,anchor_tree_massive_ep3,2,SVO3,-0.06535198353230953,cmul,sapphire called one,0,1
4,anchor_tree_massive_ep3,4,SVO3,-0.03805382922291756,cmul,administrations revoke certificates,0,0
5,anchor_tree_massive_ep3,5,SVO3,-0.09364861249923706,cmul,google done job,0,0
6,anchor_tree_massive_ep3,1,SVO3,0.009476378560066223,cmul,residents dos remédios,1,1
7,anchor_tree_massive_ep3,3,SVO3,-0.07774503715336323,cmul,he asked questions,0,1
8,anchor_tree_massive_ep3,1,SVOA4,0.06082466244697571,cmul,you capture that how,1,1
9,anchor_tree_massive_ep3,6,SVOA4,-0.07153518497943878,cmul,we transformed businesses repeatedly,0,0
10,anchor_tree_massive_ep3,5,SVO3,-0.16093436744995415,cmul,lutron dimming installation,0,0
11,anchor_tree_massive_ep3,1,SVO3,0.04974278062582016,cmul,they provide life,1,1
12,anchor_tree_massive_ep3,2,SVOA4,-0.007998853921890259,cmul,hotel provides rentals also,0,1
13,anchor_tree_massive_ep3,2,SVO3,-0.032090420136228204,cmul,he loves it,0,1
14,anchor_tree_massive_ep3,4,SVOA4,-0.025292150676250458,cmul,ye pollute land so,0,0
15,anchor_tree_massive_ep3,4,SVO3,-0.09299369901418686,cmul,she heard sound,0,0
16,anchor_tree_massive_ep3,3,SVO3,-0.09964668937027454,cmul,software used quicktime,0,1
17,anchor_tree_massive_ep3,5,SVO3,-0.08171192556619644,cmul,hotel combines business,0,0
18,anchor_tree_massive_ep3,3,SVO3,-0.008436549338512123,cmul,they spread garment,0,1
19,anchor_tree_massive_ep3,3,SVO3,-0.04021545127034187,cmul,museum offers introduction,0,1
20,anchor_tree_massive_ep3,2,SVO3,-0.016685843467712402,cmul,you find gruta,0,1
21,anchor_tree_massive_ep3,2,SVO3,-0.01589839532971382,cmul,they put gods,0,1
22,anchor_tree_massive_ep3,2,SVOA4,-0.0024476945400238037,cmul,parties enjoy pavilion also,0,1
23,anchor_tree_massive_ep3,1,SVOA4,0.014606267213821411,cmul,i catch him sometimes,1,1
24,anchor_tree_massive_ep3,16,SVOA4,-0.09599544946104288,cmul,industry implement standards actively,0,0
25,anchor_tree_massive_ep3,1,SVO3,0.002781778573989868,cmul,you spit them,1,1
26,anchor_tree_massive_ep3,4,SVO3,-0.05594820901751518,cmul,enterprises install edition,0,0
27,anchor_tree_massive_ep3,1,SVOA4,0.028932273387908936,cmul,you read more here,1,1
28,anchor_tree_massive_ep3,17,SVOA4,-0.08316759392619133,cmul,eurotree reserves right explicitly,0,0
29,anchor_tree_massive_ep3,1,SVO3,0.009882671758532524,cmul,collins picked box,1,1
30,anchor_tree_massive_ep3,19,SVOA4,-0.21113526821136475,cmul,knowledge carry you here,0,0
31,anchor_tree_massive_ep3,1,SVO3,0.05046403966844082,cmul,project supports systems,1,1
32,anchor_tree_massive_ep3,6,SVO3,-0.07221067696809769,cmul,dancers fused features,0,0
33,anchor_tree_massive_ep3,1,SVO3,0.0258217453956604,cmul,you turn entry,1,1
34,anchor_tree_massive_ep3,2,SVO3,-0.03637820482254028,cmul,we offer price,0,1
35,anchor_tree_massive_ep3,4,SVOA4,-0.06944207102060318,cmul,attendees have text next,0,0
36,anchor_tree_massive_ep3,4,SVO3,-0.05079571157693863,cmul,gate reveals pathway,0,0
37,anchor_tree_massive_ep3,2,SVO3,-0.040398046374320984,cmul,vouchers permit people,0,1
38,anchor_tree_massive_ep3,2,SVO3,-0.02424028515815735,cmul,nordson provides equipment,0,1
39,anchor_tree_massive_ep3,1,SVO3,0.000986175611615181,cmul,china improve coordination,1,1
40,anchor_tree_massive_ep3,5,SVO3,-0.08847005246207118,cmul,she slowed acceleration,0,0
41,anchor_tree_massive_ep3,4,SVO3,-0.053587645292282104,cmul,hotels found stars,0,0
42,anchor_tree_massive_ep3,1,SVOA4,0.006466805934906006,cmul,sathorn offers facilities also,1,1
43,anchor_tree_massive_ep3,5,SVO3,-0.20030994899570942,cmul,use terminates permission,0,0
44,anchor_tree_massive_ep3,5,SVOA4,-0.054091569036245346,cmul,cook made plaque ago,0,0
45,anchor_tree_massive_ep3,6,SVO3,-0.17220041900873184,cmul,map shows bay,0,0
46,anchor_tree_massive_ep3,6,SVO3,-0.13703890144824982,cmul,group pursues research,0,0
47,anchor_tree_massive_ep3,1,SVOA4,0.03389102220535278,cmul,you send inquiries also,1,1
48,anchor_tree_massive_ep3,1,SVO3,0.05923573672771454,cmul,ferries offers fares,1,1
49,anchor_tree_massive_ep3,6,SVO3,-0.14334377646446228,cmul,coromant developed solutions,0,0
50,anchor_tree_massive_ep3,5,SVO3,-0.11028541810810566,cmul,offers has addition,0,0
51,anchor_tree_massive_ep3,3,SVOA4,-0.010036595165729523,cmul,it gives output then,0,1
52,anchor_tree_massive_ep3,2,SVO3,-0.03398023545742035,cmul,we offer seaways,0,1
53,anchor_tree_massive_ep3,15,SVOA4,-0.12545286864042282,cmul,category describes invention best,0,0
54,anchor_tree_massive_ep3,2,SVO3,-0.05317002534866333,cmul,we offer hotels,0,1
55,anchor_tree_massive_ep3,2,SVOA4,-0.0009194090962409973,cmul,network allows access only,0,1
56,anchor_tree_massive_ep3,16,SVOA4,-0.08559984341263771,cmul,company abrogate account instantly,0,0
57,anchor_tree_massive_ep3,2,SVO3,-0.010808140970766544,cmul,working watch video,0,1
58,anchor_tree_massive_ep3,2,SVO3,-0.061708927154541016,cmul,you hit button,0,1
59,anchor_tree_massive_ep3,1,SVOA4,0.07560676336288452,cmul,you have models so,1,1
60,anchor_tree_massive_ep3,1,SVO3,0.11280098557472229,cmul,you read more,1,1
61,anchor_tree_massive_ep3,3,SVO3,-0.015855111181735992,cmul,room features tv,0,1
62,anchor_tree_massive_ep3,4,SVOA4,-0.03604723513126373,cmul,revolution driving demand also,0,0
63,anchor_tree_massive_ep3,2,SVOA4,-0.002827167510986328,cmul,you ask me long,0,1
64,anchor_tree_massive_ep3,4,SVO3,-0.056175186298787594,cmul,rotor contains parts,0,0
65,anchor_tree_massive_ep3,2,SVO3,-0.014967717230319977,cmul,apartment has bathroom,0,1
66,anchor_tree_massive_ep3,2,SVOA4,-0.06833893060684204,cmul,review type webiste above,0,1
67,anchor_tree_massive_ep3,1,SVO3,0.0050026848912239075,cmul,i hate word,1,1
68,anchor_tree_massive_ep3,6,SVO3,-0.18640273436903954,cmul,isms covers matters,0,0
69,anchor_tree_massive_ep3,2,SVO3,-0.000670701265335083,cmul,you find streets,0,1
70,anchor_tree_massive_ep3,6,SVOA4,-0.046129852533340454,cmul,i suffered deaths already,0,0
71,anchor_tree_massive_ep3,4,SVOA4,-0.04478776454925537,cmul,browser resize cells also,0,0
72,anchor_tree_massive_ep3,1,SVO3,0.07825371623039246,cmul,you saw it,1,1
73,anchor_tree_massive_ep3,1,SVO3,0.0771837830543518,cmul,you see destination,1,1
74,anchor_tree_massive_ep3,3,SVO3,-0.11118866503238678,cmul,i tell you,0,1
75,anchor_tree_massive_ep3,2,SVO3,-0.01710260147228837,cmul,widodo welcomed visit,0,1
76,anchor_tree_massive_ep3,2,SVO3,-0.003841608762741089,cmul,you assign style,0,1
77,anchor_tree_massive_ep3,1,SVO3,0.08410856127738953,cmul,you ask me,1,1
78,anchor_tree_massive_ep3,4,SVO3,-0.04944371432065964,cmul,palmtran includes keyboard,0,0
79,anchor_tree_massive_ep3,2,SVO3,-0.028519347310066223,cmul,ye take satisfaction,0,1
0,anchor_tree_massive_ep3,2,SVO3,-0.00018233060836791992,tree,we offer variety,0,1
1,anchor_tree_massive_ep3,1,SVO3,0.0004258155822753906,tree,you have pool,1,1
2,anchor_tree_massive_ep3,6,SVO3,-0.00021845102310180664,tree,federation thought condition,0,0
3,anchor_tree_massive_ep3,2,SVO3,-0.0002627372741699219,tree,sapphire called one,0,1
4,anchor_tree_massive_ep3,4,SVO3,-9.298324584960938e-05,tree,administrations revoke certificates,0,0
5,anchor_tree_massive_ep3,5,SVO3,-0.0003839731216430664,tree,google done job,0,0
6,anchor_tree_massive_ep3,2,SVO3,-3.600120544433594e-05,tree,residents dos remédios,0,1
7,anchor_tree_massive_ep3,6,SVO3,-0.0002721548080444336,tree,he asked questions,0,0
8,anchor_tree_massive_ep3,2,SVOA4,-5.412101745605469e-05,tree,you capture that how,0,1
9,anchor_tree_massive_ep3,10,SVOA4,-0.0004737973213195801,tree,we transformed businesses repeatedly,0,0
10,anchor_tree_massive_ep3,5,SVO3,-0.00026482343673706055,tree,lutron dimming installation,0,0
11,anchor_tree_massive_ep3,1,SVO3,7.766485214233398e-05,tree,they provide life,1,1
12,anchor_tree_massive_ep3,4,SVOA4,-0.00016438961029052734,tree,hotel provides rentals also,0,0
13,anchor_tree_massive_ep3,3,SVO3,-4.202127456665039e-05,tree,he loves it,0,1
14,anchor_tree_massive_ep3,1,SVOA4,4.273653030395508e-05,tree,ye pollute land so,1,1
15,anchor_tree_massive_ep3,4,SVO3,-0.0002982020378112793,tree,she heard sound,0,0
16,anchor_tree_massive_ep3,5,SVO3,-0.0002352595329284668,tree,software used quicktime,0,0
17,anchor_tree_massive_ep3,5,SVO3,-0.0002760887145996094,tree,hotel combines business,0,0
18,anchor_tree_massive_ep3,1,SVO3,6.943941116333008e-05,tree,they spread garment,1,1
19,anchor_tree_massive_ep3,3,SVO3,-0.00013375282287597656,tree,museum offers introduction,0,1
20,anchor_tree_massive_ep3,1,SVO3,0.0001042485237121582,tree,you find gruta,1,1
21,anchor_tree_massive_ep3,3,SVO3,-0.00017201900482177734,tree,they put gods,0,1
22,anchor_tree_massive_ep3,3,SVOA4,-0.0001443028450012207,tree,parties enjoy pavilion also,0,1
23,anchor_tree_massive_ep3,2,SVOA4,-6.42538070678711e-05,tree,i catch him sometimes,0,1
24,anchor_tree_massive_ep3,19,SVOA4,-0.00026673078536987305,tree,industry implement standards actively,0,0
25,anchor_tree_massive_ep3,2,SVO3,-7.37905502319336e-05,tree,you spit them,0,1
26,anchor_tree_massive_ep3,4,SVO3,-0.00011026859283447266,tree,enterprises install edition,0,0
27,anchor_tree_massive_ep3,1,SVOA4,0.00021117925643920898,tree,you read more here,1,1
28,anchor_tree_massive_ep3,12,SVOA4,-0.0002709031105041504,tree,eurotree reserves right explicitly,0,0
29,anchor_tree_massive_ep3,1,SVO3,1.2278556823730469e-05,tree,collins picked box,1,1
30,anchor_tree_massive_ep3,15,SVOA4,-0.0006425976753234863,tree,knowledge carry you here,0,0
31,anchor_tree_massive_ep3,1,SVO3,6.562471389770508e-05,tree,project supports systems,1,1
32,anchor_tree_massive_ep3,3,SVO3,-0.000246584415435791,tree,dancers fused features,0,1
33,anchor_tree_massive_ep3,2,SVO3,-1.0132789611816406e-06,tree,you turn entry,0,1
34,anchor_tree_massive_ep3,2,SVO3,-0.00011134147644042969,tree,we offer price,0,1
35,anchor_tree_massive_ep3,2,SVOA4,-1.5735626220703125e-05,tree,attendees have text next,0,1
36,anchor_tree_massive_ep3,2,SVO3,-8.398294448852539e-05,tree,gate reveals pathway,0,1
37,anchor_tree_massive_ep3,3,SVO3,-0.00011813640594482422,tree,vouchers permit people,0,1
38,anchor_tree_massive_ep3,1,SVO3,0.0001354813575744629,tree,nordson provides equipment,1,1
39,anchor_tree_massive_ep3,3,SVO3,-0.00010889768600463867,tree,china improve coordination,0,1
40,anchor_tree_massive_ep3,5,SVO3,-0.00016939640045166016,tree,she slowed acceleration,0,0
41,anchor_tree_massive_ep3,2,SVO3,-0.00013715028762817383,tree,hotels found stars,0,1
42,anchor_tree_massive_ep3,1,SVOA4,0.00010383129119873047,tree,sathorn offers facilities also,1,1
43,anchor_tree_massive_ep3,5,SVO3,-0.00043720006942749023,tree,use terminates permission,0,0
44,anchor_tree_massive_ep3,6,SVOA4,-0.00010561943054199219,tree,cook made plaque ago,0,0
45,anchor_tree_massive_ep3,6,SVO3,-0.0005235671997070312,tree,map shows bay,0,0
46,anchor_tree_massive_ep3,5,SVO3,-0.00019997358322143555,tree,group pursues research,0,0
47,anchor_tree_massive_ep3,1,SVOA4,0.00021690130233764648,tree,you send inquiries also,1,1
48,anchor_tree_massive_ep3,1,SVO3,0.0001595616340637207,tree,ferries offers fares,1,1
49,anchor_tree_massive_ep3,6,SVO3,-0.0002913475036621094,tree,coromant developed solutions,0,0
50,anchor_tree_massive_ep3,5,SVO3,-0.00033104419708251953,tree,offers has addition,0,0
51,anchor_tree_massive_ep3,4,SVOA4,-0.0001424551010131836,tree,it gives output then,0,0
52,anchor_tree_massive_ep3,2,SVO3,-9.685754776000977e-05,tree,we offer seaways,0,1
53,anchor_tree_massive_ep3,19,SVOA4,-0.0007999539375305176,tree,category describes invention best,0,0
54,anchor_tree_massive_ep3,2,SVO3,-0.00019592046737670898,tree,we offer hotels,0,1
55,anchor_tree_massive_ep3,1,SVOA4,4.488229751586914e-05,tree,network allows access only,1,1
56,anchor_tree_massive_ep3,15,SVOA4,-0.00045734643936157227,tree,company abrogate account instantly,0,0
57,anchor_tree_massive_ep3,3,SVO3,-0.0001443624496459961,tree,working watch video,0,1
58,anchor_tree_massive_ep3,2,SVO3,-7.11679458618164e-05,tree,you hit button,0,1
59,anchor_tree_massive_ep3,1,SVOA4,0.0002824068069458008,tree,you have models so,1,1
60,anchor_tree_massive_ep3,1,SVO3,0.00017625093460083008,tree,you read more,1,1
61,anchor_tree_massive_ep3,3,SVO3,-3.457069396972656e-05,tree,room features tv,0,1
62,anchor_tree_massive_ep3,5,SVOA4,-0.00025916099548339844,tree,revolution driving demand also,0,0
63,anchor_tree_massive_ep3,4,SVOA4,-0.0001690387725830078,tree,you ask me long,0,0
64,anchor_tree_massive_ep3,2,SVO3,-4.7266483306884766e-05,tree,rotor contains parts,0,1
65,anchor_tree_massive_ep3,1,SVO3,8.535385131835938e-05,tree,apartment has bathroom,1,1
